1643407500000,37797.62,37884.15,37779.89,37880.01,705.641,1643407799999,26704718.69778,7940,454.468,17201081.47708,0
1643407800000,37880.00,37926.25,37866.04,37900.00,756.903,1643408099999,28686267.30611,10170,480.303,18203535.69417,0
1643408100000,37900.00,37932.71,37809.44,37857.99,720.146,1643408399999,27263660.38928,9185,294.908,11164418.72211,0
1643408400000,37857.99,37920.00,37818.56,37819.37,735.625,1643408699999,27862294.66549,7969,373.147,14135850.78354,0
1643408700000,37819.43,37859.29,37778.00,37783.60,553.017,1643408999999,20911973.39673,7191,163.227,6173869.80938,0
1643409000000,37783.65,37830.01,37777.15,37815.36,419.283,1643409299999,15854164.94298,6401,246.897,9335633.09256,0
1643409300000,37815.36,37894.09,37812.79,37869.14,539.323,1643409599999,20421552.95248,6731,353.210,13374105.74981,0
1643409600000,37869.14,37885.83,37827.93,37831.11,386.154,1643409899999,14621127.44830,5069,131.085,4963563.43253,0
1643409900000,37831.11,37859.16,37800.00,37804.85,494.864,1643410199999,18719583.09585,5725,212.847,8052281.40869,0
1643410200000,37804.85,37809.68,37717.92,37724.21,812.921,1643410499999,30698896.34929,8961,265.501,10027278.78006,0
1643410500000,37724.21,37725.00,37631.69,37642.62,1701.858,1643410799999,64116347.50942,15076,621.652,23421009.12359,0
1643410800000,37642.63,37745.17,37641.88,37701.75,835.772,1643411099999,31510870.83741,9529,520.088,19608718.51142,0
1643411100000,37701.75,37742.00,37631.55,37658.00,858.334,1643411399999,32344262.74335,7818,347.132,13085355.51558,0
1643411400000,37658.00,37700.95,37633.08,37679.88,437.509,1643411699999,16481742.53165,5668,234.016,8816346.78558,0
1643411700000,37679.88,37735.00,37674.43,37690.00,550.520,1643411999999,20758266.19832,5685,285.360,10761237.20222,0
1643412000000,37690.01,37711.72,37671.28,37691.51,296.383,1643412299999,11171975.94368,3703,136.378,5140929.32639,0
1643412300000,37691.51,37735.00,37689.05,37725.94,413.699,1643412599999,15604008.82627,4885,248.525,9374141.03288,0
1643412600000,37725.93,37741.25,37670.00,37686.94,408.168,1643412899999,15388180.02407,4808,212.837,8025412.18400,0
1643412900000,37687.98,37837.69,37678.00,37793.42,1029.262,1643413199999,38877486.58096,9336,730.633,27596389.50845,0
1643413200000,37793.42,37793.75,37716.44,37731.04,719.600,1643413499999,27168050.41448,6124,373.775,14111454.79188,0
1643413500000,37731.04,37758.76,37716.92,37727.15,260.559,1643413799999,9832405.96052,3922,118.731,4480852.74485,0
1643413800000,37727.15,37800.00,37719.80,37799.99,361.603,1643414099999,13656136.56660,4923,254.388,9607330.20851,0
1643414100000,37799.98,37800.00,37689.00,37696.21,440.608,1643414399999,16626345.29551,5093,150.184,5668623.84582,0
